goods_no,count,percent,_tc
1095321156,2608,0.000725,359875560
1092333452,2608,0.000725,359875560
1091342578,2608,0.000725,359875560
10839703,2608,0.000725,359875560
1031898283,2608,0.000725,359875560
1000953733,2608,0.000725,359875560
1132920647,2606,0.000724,359875560
1129899999,2606,0.000724,359875560
1127131840,2606,0.000724,359875560
1126413397,2606,0.000724,359875560
1126027397,2606,0.000724,359875560
1124580945,2606,0.000724,359875560
1119674782,2606,0.000724,359875560
1119409008,2606,0.000724,359875560
1118925450,2606,0.000724,359875560
1112351197,2606,0.000724,359875560
1099017675,2606,0.000724,359875560
1077766716,2606,0.000724,359875560
1060628368,2606,0.000724,359875560
1032771028,2606,0.000724,359875560
1132854343,2604,0.000724,359875560
1132551115,2604,0.000724,359875560
1132483825,2604,0.000724,359875560
1132349772,2604,0.000724,359875560
1129631250,2604,0.000724,359875560
1119711009,2604,0.000724,359875560
1115951157,2604,0.000724,359875560
1113561889,2604,0.000724,359875560
1113243573,2604,0.000724,359875560
1111358245,2604,0.000724,359875560
1108518062,2604,0.000724,359875560
1107859522,2604,0.000724,359875560
1106507271,2604,0.000724,359875560
1103960450,2604,0.000724,359875560
1102641402,2604,0.000724,359875560
1094259366,2604,0.000724,359875560
1091074829,2604,0.000724,359875560
6255109,2602,0.000723,359875560
11583221,2602,0.000723,359875560
1132944484,2602,0.000723,359875560
1128873747,2602,0.000723,359875560
1126203831,2602,0.000723,359875560
1121005552,2602,0.000723,359875560
1117548804,2602,0.000723,359875560
1106701728,2602,0.000723,359875560
1092939943,2602,0.000723,359875560
1085762667,2602,0.000723,359875560
1084279382,2602,0.000723,359875560
1073061806,2602,0.000723,359875560
1071669608,2602,0.000723,359875560
1061177821,2602,0.000723,359875560
1048920829,2602,0.000723,359875560
1015968059,2602,0.000723,359875560
1007071005,2602,0.000723,359875560
1132941321,2600,0.000722,359875560
1132915847,2600,0.000722,359875560
1132914917,2600,0.000722,359875560
1132697517,2600,0.000722,359875560
1130947019,2600,0.000722,359875560
1129652970,2600,0.000722,359875560
1127511301,2600,0.000722,359875560
1124070926,2600,0.000722,359875560
1123188715,2600,0.000722,359875560
1121628031,2600,0.000722,359875560
1119487408,2600,0.000722,359875560
1119485003,2600,0.000722,359875560
1112447251,2600,0.000722,359875560
1110858982,2600,0.000722,359875560
1109848435,2600,0.000722,359875560
1109021952,2600,0.000722,359875560
1083066749,2600,0.000722,359875560
1081415798,2600,0.000722,359875560
1079130756,2600,0.000722,359875560
1074793647,2600,0.000722,359875560
1048796681,2600,0.000722,359875560
1005110538,2600,0.000722,359875560
12504005,2598,0.000722,359875560
12503593,2598,0.000722,359875560
1132705479,2598,0.000722,359875560
1132694857,2598,0.000722,359875560
1130763188,2598,0.000722,359875560
1129485683,2598,0.000722,359875560
1127531912,2598,0.000722,359875560
1108959782,2598,0.000722,359875560
1103122312,2598,0.000722,359875560
1099188385,2598,0.000722,359875560
1098816945,2598,0.000722,359875560
1090075459,2598,0.000722,359875560
1087576126,2598,0.000722,359875560
1074660446,2598,0.000722,359875560
1070541648,2598,0.000722,359875560
1063318563,2598,0.000722,359875560
1133959824,2596,0.000721,359875560
1133698780,2596,0.000721,359875560
1132296101,2596,0.000721,359875560
1130939217,2596,0.000721,359875560
1128003040,2596,0.000721,359875560
1127038247,2596,0.000721,359875560
1109750354,2596,0.000721,359875560
1105927760,2596,0.000721,359875560
1081979465,2596,0.000721,359875560
1004438670,2596,0.000721,359875560
12501720,2594,0.000721,359875560
1132309536,2594,0.000721,359875560
1131277742,2594,0.000721,359875560
1131260645,2594,0.000721,359875560
1129938959,2594,0.000721,359875560
1125068898,2594,0.000721,359875560
1122613321,2594,0.000721,359875560
1121601316,2594,0.000721,359875560
1121057199,2594,0.000721,359875560
1118640831,2594,0.000721,359875560
1115465158,2594,0.000721,359875560
1108854301,2594,0.000721,359875560
1107864597,2594,0.000721,359875560
1097613352,2594,0.000721,359875560
1075387580,2594,0.000721,359875560
1060408747,2594,0.000721,359875560
1052158568,2594,0.000721,359875560
1031624883,2594,0.000721,359875560
3245974,2592,0.00072,359875560
2930229,2592,0.00072,359875560
12491502,2592,0.00072,359875560
12469312,2592,0.00072,359875560
1133131755,2592,0.00072,359875560
1131204119,2592,0.00072,359875560
1129456414,2592,0.00072,359875560
1129185513,2592,0.00072,359875560
1129155826,2592,0.00072,359875560
1126032244,2592,0.00072,359875560
1122612471,2592,0.00072,359875560
1109508918,2592,0.00072,359875560
1108820455,2592,0.00072,359875560
1101575911,2592,0.00072,359875560
1096824583,2592,0.00072,359875560
1073033249,2592,0.00072,359875560
1053198650,2592,0.00072,359875560
1046541325,2592,0.00072,359875560
1040978331,2592,0.00072,359875560
1133465877,2590,0.00072,359875560
1132302997,2590,0.00072,359875560
1130460239,2590,0.00072,359875560
1129621204,2590,0.00072,359875560
1126270309,2590,0.00072,359875560
1119194944,2590,0.00072,359875560
1117797593,2590,0.00072,359875560
1115422881,2590,0.00072,359875560
1105239979,2590,0.00072,359875560
1102643078,2590,0.00072,359875560
1098799764,2590,0.00072,359875560
1087739372,2590,0.00072,359875560
1076493740,2590,0.00072,359875560
1076044171,2590,0.00072,359875560
1070713264,2590,0.00072,359875560
1063976723,2590,0.00072,359875560
1063910431,2590,0.00072,359875560
1001330897,2590,0.00072,359875560
12502599,2588,0.000719,359875560
12488481,2588,0.000719,359875560
1131262775,2588,0.000719,359875560
1131207017,2588,0.000719,359875560
1126443460,2588,0.000719,359875560
1123353342,2588,0.000719,359875560
1121407633,2588,0.000719,359875560
1121056271,2588,0.000719,359875560
1119661445,2588,0.000719,359875560
1117348768,2588,0.000719,359875560
1108513122,2588,0.000719,359875560
1105739691,2588,0.000719,359875560
1103072513,2588,0.000719,359875560
1102894810,2588,0.000719,359875560
1067595345,2588,0.000719,359875560
1066677447,2588,0.000719,359875560
1036972426,2588,0.000719,359875560
1035571117,2588,0.000719,359875560
1134115030,2586,0.000719,359875560
1124028665,2586,0.000719,359875560
1121686453,2586,0.000719,359875560
1117525129,2586,0.000719,359875560
1116643430,2586,0.000719,359875560
1111416244,2586,0.000719,359875560
1111282292,2586,0.000719,359875560
1101276380,2586,0.000719,359875560
1072986451,2586,0.000719,359875560
1069897972,2586,0.000719,359875560
1060996212,2586,0.000719,359875560
9787074,2584,0.000718,359875560
7079692,2584,0.000718,359875560
11665753,2584,0.000718,359875560
1133411200,2584,0.000718,359875560
1131011879,2584,0.000718,359875560
1129974381,2584,0.000718,359875560
1127132280,2584,0.000718,359875560
1124578342,2584,0.000718,359875560
1122896028,2584,0.000718,359875560
1121915183,2584,0.000718,359875560
1119656131,2584,0.000718,359875560
1113733889,2584,0.000718,359875560
1112542836,2584,0.000718,359875560
1104938995,2584,0.000718,359875560
1102913250,2584,0.000718,359875560
1096514830,2584,0.000718,359875560
1096402285,2584,0.000718,359875560
1090111550,2584,0.000718,359875560
1070713258,2584,0.000718,359875560
1066505084,2584,0.000718,359875560
1063336709,2584,0.000718,359875560
1049508199,2584,0.000718,359875560
1033685284,2584,0.000718,359875560
1019743158,2584,0.000718,359875560
8871829,2582,0.000717,359875560
1133700938,2582,0.000717,359875560
1132096236,2582,0.000717,359875560
1131272734,2582,0.000717,359875560
1130756077,2582,0.000717,359875560
1130744875,2582,0.000717,359875560
1124284451,2582,0.000717,359875560
1122167248,2582,0.000717,359875560
1114044779,2582,0.000717,359875560
1111390463,2582,0.000717,359875560
1095665683,2582,0.000717,359875560
10905481,2582,0.000717,359875560
1079839777,2582,0.000717,359875560
233531,2580,0.000717,359875560
11349458,2580,0.000717,359875560
1131238550,2580,0.000717,359875560
1129197240,2580,0.000717,359875560
1126501696,2580,0.000717,359875560
1126437197,2580,0.000717,359875560
1123593496,2580,0.000717,359875560
1122596809,2580,0.000717,359875560
1115453194,2580,0.000717,359875560
1111648879,2580,0.000717,359875560
1107723395,2580,0.000717,359875560
1060453842,2580,0.000717,359875560
1052570959,2580,0.000717,359875560
1017111788,2580,0.000717,359875560
12477103,2578,0.000716,359875560
1132945713,2578,0.000716,359875560
1131503440,2578,0.000716,359875560
1129199553,2578,0.000716,359875560
1127259392,2578,0.000716,359875560
1119477830,2578,0.000716,359875560
1118858740,2578,0.000716,359875560
1117317940,2578,0.000716,359875560
1109466727,2578,0.000716,359875560
1109037662,2578,0.000716,359875560
1107845478,2578,0.000716,359875560
1104931267,2578,0.000716,359875560
1095344298,2578,0.000716,359875560
1083712294,2578,0.000716,359875560
1080494601,2578,0.000716,359875560
1075261083,2578,0.000716,359875560
1055358466,2578,0.000716,359875560
1133628822,2576,0.000716,359875560
1130795170,2576,0.000716,359875560
1127457445,2576,0.000716,359875560
1123388550,2576,0.000716,359875560
1114298279,2576,0.000716,359875560
1113704964,2576,0.000716,359875560
1105100834,2576,0.000716,359875560
1101291477,2576,0.000716,359875560
1069428622,2576,0.000716,359875560
1057623723,2576,0.000716,359875560
1132015938,2574,0.000715,359875560
1131417594,2574,0.000715,359875560
1131408453,2574,0.000715,359875560
1106083493,2574,0.000715,359875560
1100095235,2574,0.000715,359875560
1099018109,2574,0.000715,359875560
1085523005,2574,0.000715,359875560
1076413499,2574,0.000715,359875560
1067095703,2574,0.000715,359875560
1064744172,2574,0.000715,359875560
1055208654,2574,0.000715,359875560
1131523647,2572,0.000715,359875560
1131504664,2572,0.000715,359875560
1126306321,2572,0.000715,359875560
1123990856,2572,0.000715,359875560
1120299511,2572,0.000715,359875560
1117787905,2572,0.000715,359875560
1117354523,2572,0.000715,359875560
1115401854,2572,0.000715,359875560
1113981470,2572,0.000715,359875560
1107704721,2572,0.000715,359875560
1105930543,2572,0.000715,359875560
11035389,2572,0.000715,359875560
1082540719,2572,0.000715,359875560
1072493223,2572,0.000715,359875560
1068945619,2572,0.000715,359875560
1038751738,2572,0.000715,359875560
1132952446,2570,0.000714,359875560
1132065034,2570,0.000714,359875560
1131254248,2570,0.000714,359875560
1117491104,2570,0.000714,359875560
1117271993,2570,0.000714,359875560
1113556382,2570,0.000714,359875560
1109022914,2570,0.000714,359875560
1106216164,2570,0.000714,359875560
1091060656,2570,0.000714,359875560
1079211544,2570,0.000714,359875560
1061974329,2570,0.000714,359875560
10396685,2570,0.000714,359875560
2823119,2568,0.000714,359875560
12481941,2568,0.000714,359875560
1133702889,2568,0.000714,359875560
1132031098,2568,0.000714,359875560
1131536240,2568,0.000714,359875560
1128981876,2568,0.000714,359875560
1127429767,2568,0.000714,359875560
1125982635,2568,0.000714,359875560
1125095539,2568,0.000714,359875560
1110897744,2568,0.000714,359875560
1107841775,2568,0.000714,359875560
1105049073,2568,0.000714,359875560
1098811413,2568,0.000714,359875560
1088995009,2568,0.000714,359875560
1075239302,2568,0.000714,359875560
1075153070,2568,0.000714,359875560
1072498489,2568,0.000714,359875560
1070335218,2568,0.000714,359875560
1059950884,2568,0.000714,359875560
1038324516,2568,0.000714,359875560
1032799026,2568,0.000714,359875560
1028764585,2568,0.000714,359875560
9219695,2566,0.000713,359875560
1134166157,2566,0.000713,359875560
1132691380,2566,0.000713,359875560
1132252213,2566,0.000713,359875560
1129920611,2566,0.000713,359875560
1129672841,2566,0.000713,359875560
1126268139,2566,0.000713,359875560
1115733381,2566,0.000713,359875560
1109049715,2566,0.000713,359875560
1106110871,2566,0.000713,359875560
1105072158,2566,0.000713,359875560
10759407,2566,0.000713,359875560
1063062248,2566,0.000713,359875560
1061865898,2566,0.000713,359875560
3784708,2564,0.000712,359875560
1133438233,2564,0.000712,359875560
1132723931,2564,0.000712,359875560
1131909046,2564,0.000712,359875560
1115936883,2564,0.000712,359875560
1108852282,2564,0.000712,359875560
1108667067,2564,0.000712,359875560
1107572743,2564,0.000712,359875560
1102311531,2564,0.000712,359875560
1095462377,2564,0.000712,359875560
1090395996,2564,0.000712,359875560
1081025769,2564,0.000712,359875560
1075360651,2564,0.000712,359875560
1069607158,2564,0.000712,359875560
1062128337,2564,0.000712,359875560
1049061242,2564,0.000712,359875560
1044024313,2564,0.000712,359875560
11997046,2562,0.000712,359875560
1132926174,2562,0.000712,359875560
1126263260,2562,0.000712,359875560
1119401084,2562,0.000712,359875560
1115685529,2562,0.000712,359875560
1113568244,2562,0.000712,359875560
1047486731,2562,0.000712,359875560
2930007,2560,0.000711,359875560
1132029704,2560,0.000711,359875560
1129620391,2560,0.000711,359875560
1127955882,2560,0.000711,359875560
1126027148,2560,0.000711,359875560
1124582317,2560,0.000711,359875560
1117872284,2560,0.000711,359875560
1117284984,2560,0.000711,359875560
1103838324,2560,0.000711,359875560
1103821522,2560,0.000711,359875560
1076393970,2560,0.000711,359875560
1061998171,2560,0.000711,359875560
1055500126,2560,0.000711,359875560
9988196,2558,0.000711,359875560
12075685,2558,0.000711,359875560
1134313585,2558,0.000711,359875560
1115187136,2558,0.000711,359875560
1109788440,2558,0.000711,359875560
1106028053,2558,0.000711,359875560
1099918093,2558,0.000711,359875560
1089215527,2558,0.000711,359875560
1089025100,2558,0.000711,359875560
1087117997,2558,0.000711,359875560
1085521917,2558,0.000711,359875560
1083766483,2558,0.000711,359875560
1036883404,2558,0.000711,359875560
12500410,2556,0.00071,359875560
12491545,2556,0.00071,359875560
1126457088,2556,0.00071,359875560
1123634154,2556,0.00071,359875560
1121596771,2556,0.00071,359875560
1117328123,2556,0.00071,359875560
1113568710,2556,0.00071,359875560
1110088871,2556,0.00071,359875560
1107154208,2556,0.00071,359875560
1105580758,2556,0.00071,359875560
1102247340,2556,0.00071,359875560
1100521718,2556,0.00071,359875560
1099211017,2556,0.00071,359875560
1075220945,2556,0.00071,359875560
12499894,2554,0.00071,359875560
12444938,2554,0.00071,359875560
12427960,2554,0.00071,359875560
1133945600,2554,0.00071,359875560
1130950099,2554,0.00071,359875560
1130565538,2554,0.00071,359875560
1129118155,2554,0.00071,359875560
1127422860,2554,0.00071,359875560
1126242768,2554,0.00071,359875560
1125946896,2554,0.00071,359875560
1121665092,2554,0.00071,359875560
1121642940,2554,0.00071,359875560
1117001539,2554,0.00071,359875560
1116952786,2554,0.00071,359875560
1109901277,2554,0.00071,359875560
1104784142,2554,0.00071,359875560
1104123678,2554,0.00071,359875560
1101259354,2554,0.00071,359875560
9117403,2552,0.000709,359875560
7652920,2552,0.000709,359875560
1132124211,2552,0.000709,359875560
1128973357,2552,0.000709,359875560
1123171859,2552,0.000709,359875560
1109192634,2552,0.000709,359875560
1094600350,2552,0.000709,359875560
1082517947,2552,0.000709,359875560
1061054349,2552,0.000709,359875560
8073965,2550,0.000709,359875560
1134277727,2550,0.000709,359875560
1131281028,2550,0.000709,359875560
1129129972,2550,0.000709,359875560
1123186615,2550,0.000709,359875560
1120414857,2550,0.000709,359875560
1114290460,2550,0.000709,359875560
1112316105,2550,0.000709,359875560
1106672148,2550,0.000709,359875560
1105551227,2550,0.000709,359875560
1105035418,2550,0.000709,359875560
1104756585,2550,0.000709,359875560
1097977900,2550,0.000709,359875560
1088278243,2550,0.000709,359875560
1070757552,2550,0.000709,359875560
1042181342,2550,0.000709,359875560
1009930171,2550,0.000709,359875560
1002447409,2550,0.000709,359875560
4088261,2548,0.000708,359875560
1131214865,2548,0.000708,359875560
1130785670,2548,0.000708,359875560
1129131661,2548,0.000708,359875560
1127539120,2548,0.000708,359875560
1123998971,2548,0.000708,359875560
1123074658,2548,0.000708,359875560
1122168641,2548,0.000708,359875560
1117499718,2548,0.000708,359875560
1113382927,2548,0.000708,359875560
1111359194,2548,0.000708,359875560
1110952093,2548,0.000708,359875560
1109458583,2548,0.000708,359875560
1105569674,2548,0.000708,359875560
1103944132,2548,0.000708,359875560
1102307111,2548,0.000708,359875560
1101094635,2548,0.000708,359875560
1068780709,2548,0.000708,359875560
1064734918,2548,0.000708,359875560
1057336937,2548,0.000708,359875560
8073859,2546,0.000707,359875560
1132897939,2546,0.000707,359875560
1128899735,2546,0.000707,359875560
1125131782,2546,0.000707,359875560
